84,175.825394,162.915329
85,176.006226,162.52449
86,176.512665,162.063065
87,178.120926,162.707336
88,177.913025,162.514099
89,177.988937,161.952316
90,178.535172,162.220093
91,178.310257,161.783737
92,179.366714,162.082657
93,179.388992,162.197418
94,179.630661,161.949707
95,178.655396,162.283783
96,178.413391,163.036636
97,178.677994,162.585556
98,179.882553,160.856369
99,179.709702,161.192657
100,180.009018,161.297974
101,179.59874,161.515762
102,179.902771,160.63768
103,179.815155,160.387039
104,179.797226,160.260651
105,178.862,159.989227
106,178.095871,160.151978
107,179.052017,159.48555
108,179.203995,159.960449
109,178.691162,159.057892
110,179.614044,159.279541
111,180.720428,160.339676
112,180.081833,160.624771
113,179.963257,160.53952
114,179.955978,160.095245
115,180.313232,160.353958
116,180.233612,160.526489
117,180.273712,160.948837
118,180.014542,161.832199
119,179.824585,161.675903
120,180.895493,160.514374
121,181.333771,161.017776
122,180.393631,161.493088
123,180.321381,160.59375
124,180.333481,161.505463
125,179.340439,161.823761
126,179.069641,162.284653
127,179.032608,162.930984
128,178.230927,162.7724
129,177.526703,161.9478
130,178.965256,162.192291
131,178.595963,160.935699
132,179.785889,161.145279
133,179.050476,161.333466
134,178.39917,161.569672
135,178.918381,162.709534
136,178.510117,162.992676
137,178.631165,162.693939
138,179.380798,162.017838
139,178.94075,161.901703
140,178.953537,162.478302
141,178.984894,161.972412
142,179.431274,160.847229
143,178.923386,161.710419
144,179.39769,161.330154
145,180.814957,161.061661
146,180.654877,161.195114
147,180.804398,161.473709
148,180.778549,161.109009
149,180.274643,160.243958
150,179.233231,161.377777
151,177.55751,161.97142
152,178.216324,163.140533
153,178.074585,163.054062
154,177.3638,162.924347
155,177.551483,162.686462
156,177.796402,163.461288
157,177.845291,163.795074
158,179.194412,164.087509
159,178.850403,163.817398
160,178.40654,163.266617
161,179.249222,163.635391
162,179.408707,164.106033
163,179.226974,164.579834
164,179.568359,164.940964
165,179.675949,164.582077
166,179.988953,164.477982
167,179.092239,164.144592
168,179.872894,164.70047
169,179.437027,165.222
170,178.458176,166.548492
171,179.03244,166.915665
172,180.173065,167.111053
173,179.665344,165.574478
174,179.581543,165.263229
175,179.750183,165.846771
176,180.843872,165.869797
177,181.184586,168.058197
178,180.673065,169.124603
0,170.806671,146.584518
1,171.379501,146.993668
2,170.783264,145.684265
3,170.993576,146.712265
4,170.88446,147.598236
5,170.522141,146.8134
6,170.761307,146.349869
7,170.596954,147.802429
8,170.602768,147.24852
9,170.40564,146.39325
10,170.009521,144.668457
11,168.97493,143.849365
12,169.733749,144.417084
0,141.406876,102.081741
1,141.762848,101.632759
2,142.11377,101.366508
3,143.028549,100.987244
0,111.187363,142.672165
1,110.098274,143.641129
2,109.809418,144.041916
0,116.332123,136.177414
1,114.847191,135.299591
2,115.192505,135.430298
3,114.716042,135.433304
4,115.497581,135.56514
5,115.586403,134.984741
6,115.784096,134.891754
7,114.994492,134.852478
8,115.146774,134.318375
9,114.94854,135.779816
10,115.924072,135.003189
11,115.725952,134.920624
12,116.227776,135.439453
13,117.935791,135.595596
14,118.506004,135.917648
15,118.811623,136.572205
16,119.293015,137.738602
0,122.810516,134.610489
1,123.993591,134.797195
2,123.524757,134.795898
3,124.695946,135.399872
4,126.323303,134.871185
5,126.554245,135.014008
6,127.224609,134.694717
7,127.937813,133.168564
8,127.237938,133.072632
9,125.239624,133.421204
10,124.195358,132.61261
11,124.700363,133.089325
12,124.352936,133.317688
13,125.036064,134.174515
14,125.965973,133.529999
15,127.670914,134.205109
16,126.400085,134.415176
17,125.775513,133.86557
18,126.449829,134.115646
19,127.447151,134.434326
20,127.307686,134.436874
21,127.215347,134.023438
22,127.301918,133.819382
23,127.372513,134.261429
0,120.916,153.926147
1,120.505066,154.608444
2,119.997177,154.534332
3,120.76123,154.657425
4,120.624313,155.044724
5,120.360336,155.114441
6,122.011566,154.752731
7,120.643394,155.288742
8,120.907845,156.828629
9,120.697456,155.772598
10,120.392143,156.21405
11,119.125755,156.736099
12,120.370308,158.030167
13,120.297623,158.837936
14,120.725792,159.697098
15,120.864433,161.501694
0,136.77153,131.212021
1,136.878342,130.643066
2,137.636368,130.701309
3,137.921219,131.031525
4,138.501831,131.274399
5,138.588364,131.548035
6,138.870209,131.308044
7,138.903961,131.461182
8,139.13002,131.528839
0,181.905807,113.507439
1,180.862045,113.303116
2,180.960983,113.104546
3,180.615524,113.493172
4,180.447479,113.300079
5,179.92926,113.627068
6,178.880951,112.68914
7,178.477341,113.181801
8,178.460068,112.014053
9,178.719406,111.31543
10,179.8078,110.805939
11,179.447433,109.770592
12,178.798813,108.459122
13,179.21814,108.216614
14,178.923325,108.446121
15,179.106232,110.4627
0,134.484985,104.844597
1,135.356262,104.591019
2,133.11586,105.204361
3,133.492401,105.031059
4,133.904404,105.856331
5,133.547653,105.834068
6,132.82753,107.22583
7,136.767471,105.577652
0,144.150467,106.153687
1,146.225861,109.055176
2,145.824341,109.942047
0,196.0952,125.071739
1,195.591293,125.818214
2,196.223465,125.252213
3,196.961838,126.593468
0,173.434372,164.183777
1,173.429596,163.184143
2,173.830643,163.475647
0,150.855713,159.768646
1,150.454361,159.318909
2,150.089844,158.137024
0,93.792984,178.960281
1,93.667801,179.592316
2,93.679276,179.794937
3,94.15493,178.411087
4,93.205429,178.555923
5,94.252785,177.763748
6,94.298485,178.364624
7,94.99115,179.39241
8,95.007568,179.433624
9,94.821503,178.571625
10,94.795494,178.372238
11,93.87944,178.427368
12,94.749474,176.907028
13,94.644287,178.748276
14,95.359276,178.817612
15,95.919769,179.168655
16,95.274284,179.794174
17,96.269066,179.115707
18,96.262817,179.191315
19,96.27169,179.477921
20,96.581207,178.520172
21,96.306282,177.994919
22,97.431473,178.580261
23,97.15818,177.530716
0,193.365936,121.935341
1,193.624405,121.450874
2,193.74649,121.366272
3,194.201202,120.929802
4,194.722214,121.035294
5,192.929611,122.468857
6,193.351456,122.108185
7,193.516037,121.027077
8,193.426361,120.479012
9,193.82283,119.997269
10,194.333603,120.477646
11,194.003067,119.716293
12,194.054871,119.507698
13,194.137146,120.012367
0,148.398605,149.859741
1,148.134399,149.815109
2,147.803024,150.883545
0,145.354309,121.58345
1,144.826965,121.525993
0,186.437408,100.619659
1,187.081116,100.997375
2,187.145813,101.64183
3,188.348251,102.675873
4,187.009811,102.707375
0,172.311691,127.543648
1,172.262695,126.592369
2,172.042831,126.626587
3,170.686874,123.69545
0,148.475876,191.21846
1,147.66246,191.6409
2,147.912048,190.907486
0,147.266037,106.65464
1,147.370285,106.771004
2,146.954712,107.099869
3,146.797195,107.451454
4,145.802948,106.11306
5,146.319916,106.108902
6,145.099091,106.778732
7,146.288879,107.720406
8,146.98111,107.856674
0,186.245758,117.598747
1,186.423355,116.080795
2,186.101212,115.926239
3,186.96637,116.298141
4,187.301315,117.985756
5,186.263504,116.722733
0,139.421982,163.786011
1,139.279663,162.694733
2,139.381699,162.507233
3,140.048645,161.343491
4,140.203735,161.776367
5,140.430237,160.992065
0,160.747131,193.17868
1,160.714828,193.246704
0,123.850105,148.236786
1,122.345192,148.957214
0,133.374832,134.810684
1,134.440918,135.551788
2,134.941803,135.90062
0,134.622787,102.903496
1,135.746643,102.433098
2,135.233612,102.05928
3,134.451797,101.868217
4,134.741852,102.932747
5,133.939163,102.119911
6,133.341187,102.246605
7,133.266708,102.62896
8,132.509644,102.53878
0,95.540764,178.180573
1,96.238846,178.077576
2,95.67395,178.448654
3,95.637421,179.132767
4,95.146034,177.956665
5,93.900284,177.986588
6,94.21225,179.294159
7,94.860527,178.888077
8,94.317001,179.355743
9,94.977173,178.66832
10,95.235756,177.960327
11,95.600204,177.832016
0,118.818787,156.089584
1,119.937973,154.282837
2,120.494904,153.525909
3,120.822746,154.564774
4,120.402771,154.633987
5,120.612137,155.442459
6,120.491676,155.165771
7,120.662971,154.032059
8,123.928902,154.038467
9,125.24868,153.321823
10,122.318016,157.210876
11,123.080406,155.776794
12,123.665627,155.26622
13,123.919228,155.643768
14,123.838432,155.01622
15,125.256874,151.832275
16,125.216743,155.391693
0,162.140457,121.165337
1,162.079834,121.240852
2,161.50119,119.633621
3,161.084473,119.688965
4,160.772491,119.856773
5,161.918152,120.495117
6,162.829193,120.601326
7,162.333023,121.523781
8,161.63765,122.095879
9,160.775864,121.515038
10,160.160355,121.249855
11,160.395905,121.673714
12,160.541351,121.543587
13,160.526596,122.128036
14,162.258621,124.347252
15,162.273087,123.02047
16,162.496811,122.681259
17,162.674118,121.841049
18,161.524765,121.667656
19,161.293564,121.572311
20,160.864792,122.328026
21,160.856888,121.90731
22,160.791046,122.016945
23,160.414474,122.760223
24,160.490677,123.364189
25,160.342773,123.616249
26,160.35878,124.690399
27,160.471878,125.083038
28,160.069885,124.412643
29,160.097443,123.953407
30,162.065323,125.564728
31,161.522354,126.152832
0,154.049164,131.895813
1,154.269073,131.446442
2,154.020447,131.166367
3,153.860626,132.215042
4,153.369873,132.609039
5,153.005722,133.247162
0,152.068405,108.519852
0,158.443451,88.377342
1,157.591904,88.350662
2,156.946457,87.657036
3,156.979706,88.780884
0,111.306946,148.627457
1,112.248795,148.266525
2,111.063629,148.35318
3,111.342102,147.929764
4,112.048225,148.096878
5,112.666512,148.93782
6,112.124031,149.794998
0,149.449036,123.115372
1,149.031723,122.660957
2,148.689377,122.706665
3,148.169769,122.749062
0,174.57309,90.601028
1,174.399796,89.726379
2,173.892029,90.45475
0,195.527908,96.877045
1,193.952621,97.983948
2,193.098495,98.524475
3,191.957169,97.780357
4,192.833908,97.004906
5,191.60643,97.699966
6,189.893295,98.730965
7,189.990829,98.893814
8,190.533813,97.903793
9,191.491791,99.128593
10,190.758469,98.156616
11,191.565872,96.790031
12,190.759796,97.989571
0,119.465172,86.863281
0,121.943268,138.964233
1,121.560081,139.299973
0,168.036804,99.101295
1,168.760986,98.265213
0,142.80986,152.315796
1,142.785309,152.869354
2,142.159225,152.625534
3,143.086807,152.70256
4,142.434158,153.527893
5,142.207657,153.281982
6,141.810989,153.271469
7,141.808823,153.956711
8,143.606155,153.167297
9,141.413589,153.969635
0,115.116364,112.955727
1,115.06356,114.452843
2,115.523293,113.685944
3,116.177849,113.620125
4,116.348259,114.314156
5,116.268188,114.430992
6,117.952202,114.14357
7,117.260872,114.131905
8,116.915558,113.978004
9,117.521172,113.731262
10,117.889275,113.542595
11,117.903336,113.745911
12,116.595375,114.602051
13,117.260399,115.690475
14,117.232254,116.796516
15,117.739807,117.150131
16,117.735832,117.209373
17,118.561646,117.05368
18,117.613785,116.245781
19,117.720551,115.589828
20,117.711922,116.174332
21,117.864311,115.697556
22,116.821289,115.893318
23,116.961212,116.718437
24,115.275017,116.782104
25,114.818459,116.14003
26,114.896751,117.120949
27,114.845512,116.559967
28,114.10878,116.449097
29,115.445,116.519081
30,115.2686,115.240669
31,115.93309,116.02401
32,113.886261,115.869888
33,114.258804,116.0746
34,113.398163,115.359581
35,112.189507,113.924118
36,113.086548,114.327484
37,112.92363,115.609383
0,204.655151,85.034538
0,178.729584,134.661942
1,179.024765,134.616287
2,179.463715,135.122818
0,165.667007,126.634125
1,167.30011,126.307526
2,166.683426,126.0345
0,154.351044,135.55275
1,153.829636,135.27655
2,154.195038,129.84198
3,153.571777,129.117905
4,154.617493,129.038177
0,123.989197,91.611366
1,123.322441,89.487587
2,123.330696,89.570305
3,123.717819,88.775909
4,123.544785,88.858849
5,123.632637,90.322823
0,122.833099,90.622238
0,127.140732,167.057587
1,126.817184,168.227081
0,104.486229,139.575394
1,103.97345,140.221542
2,104.59729,139.594009
3,104.778236,140.47644
4,103.645134,140.114777
0,129.200974,103.01239
1,129.559418,103.037544
2,129.302475,103.578896
3,128.296555,103.327003
4,129.743515,103.901535
5,128.624207,104.056549
6,128.973892,104.993553
7,127.368896,106.571075
8,127.468567,106.271339
9,128.792618,105.789635
10,128.195679,105.073799
11,127.937614,105.507339
12,126.847893,106.651741
0,129.241714,115.935951
1,129.638824,115.97213
2,131.359207,116.414894
0,135.390518,119.055176
1,136.363037,119.963799
2,136.115082,118.817795
3,135.675018,119.666573
4,135.030762,118.942665
5,136.477219,118.367859
6,136.122055,119.048965
7,135.768295,119.050758
0,157.089432,145.072739
1,157.420654,145.000641
2,159.444504,141.59465
0,188.333527,153.537033
1,186.361725,155.191895
2,186.938934,154.836166
3,188.074585,152.871658
4,188.173569,151.302322
5,187.817215,150.637772
6,188.511047,150.704971
0,188.808594,152.8172
1,188.922379,153.005554
2,188.69693,152.718063
3,187.906464,152.693222
4,188.014053,152.078842
5,186.858109,150.782333
6,185.976166,150.110641
7,185.975845,150.041458
8,186.882477,151.15564
9,186.745331,150.426773
10,187.30542,150.81131
11,186.432724,151.161224
12,186.737671,150.804733
13,186.158508,151.530884
14,185.505798,152.440811
15,185.015579,152.350311
16,184.630463,152.655624
17,183.982574,152.091965
18,183.256088,151.660568
19,183.375046,152.947678
20,183.216766,152.599121
21,183.812149,152.841522
22,183.53595,153.491989
23,182.776169,152.946838
24,181.285355,152.49408
25,182.889343,152.465622
26,182.880707,152.672287
27,182.358261,153.277359
28,182.301849,153.340134
29,181.718079,153.040421
30,181.688904,152.593704
31,181.260895,152.235092
32,182.202637,151.5224
33,181.34845,152.143372
34,182.267746,151.481171
35,181.21373,151.650467
0,194.678482,143.790207
1,194.754013,144.928436
2,193.718475,144.132843
3,193.812454,143.298569
4,193.329117,143.958344
5,192.977081,143.347855
0,136.666885,139.397491
1,137.486343,139.445343
0,149.479813,169.617294
1,149.31575,169.456238
2,149.173492,168.83931
3,149.418091,168.721497
4,148.635635,166.897705
5,149.591431,166.904587
6,149.72258,166.162979
7,149.329239,165.668198
8,149.187393,166.018097
9,149.063644,166.300308
10,149.705139,166.343399
11,149.948563,167.453964
12,150.635696,168.095032
13,150.1409,168.29834
14,150.271347,167.633408
15,149.597916,167.670837
16,149.28067,166.805847
17,150.490479,167.171417
18,150.555115,167.239868
19,150.348389,166.333847
20,149.45192,166.585953
21,150.004196,166.622986
22,149.2323,166.270065
23,149.897903,165.126984
24,150.366104,164.861023
25,149.537109,164.18866
26,149.755829,165.143814
27,149.431534,164.651062
28,150.276352,164.939331
29,151.198105,165.161911
30,151.112885,163.358978
31,151.802887,164.755737
32,151.818863,163.059662
33,151.674088,162.837997
34,151.125443,161.643082
35,149.950394,162.000854
36,151.328262,161.503616
37,151.193375,161.365341
38,151.495178,160.81868
39,150.214691,161.124252
40,150.4823,161.259476
41,150.125549,160.047928
42,150.185333,160.530212
43,149.787659,160.848068
44,149.960464,160.305161
45,149.830872,160.265076
46,150.152328,159.602661
47,149.664444,159.615067
48,148.748444,158.732162
49,148.626923,158.788162
50,148.701416,158.231155
51,149.521683,157.782806
52,149.445343,157.679718
53,150.152374,157.983063
54,149.846802,158.522369
55,150.113907,158.605591
56,149.821609,158.451874
57,149.930496,157.34169
58,150.172165,157.659195
59,150.120956,156.962967
60,149.802765,157.070633
61,148.966141,156.897476
62,149.347366,157.045898
63,149.283279,156.763947
64,150.000687,155.546402
65,150.308304,155.547791
66,149.981308,157.166946
67,148.812393,157.216812
68,148.981583,157.091644
69,149.93544,157.101547
70,149.891937,157.490356
71,149.886429,156.844543
72,149.763916,157.385513
73,149.527634,157.387115
74,150.727936,157.23288
75,150.256287,158.145523
76,150.420334,157.968658
77,150.274597,158.142838
78,151.074829,156.847946
79,150.517899,156.162903
80,151.168716,156.002655
81,150.981506,155.942322
82,151.050522,155.533401
83,151.479034,155.951721
84,151.098526,156.061401
85,151.109375,155.301361
86,150.968018,155.721405
87,151.455276,156.242188
88,150.898499,157.008682
89,151.332321,157.641373
90,151.452271,157.421188
91,151.634766,156.50676
92,150.838242,156.946564
93,151.27095,157.293365
94,150.756683,157.262299
95,150.482101,156.961426
96,150.059082,156.671173
97,150.391403,156.143051
98,150.421387,156.336548
99,149.288864,156.764908
100,148.569183,155.804306
101,148.929611,155.398315
102,149.364838,154.488815
103,148.689575,154.587708
104,147.469864,154.547974
105,147.258377,155.140793
106,147.089752,155.413376
107,147.631729,155.680511
108,147.113876,155.96138
109,149.404221,155.753922
110,148.461258,155.279297
111,148.406006,156.103867
112,148.038757,156.883331
113,147.826324,155.799362
114,148.587662,155.37236
115,148.63295,156.393768
116,147.627441,157.752304
117,146.227432,157.246536
118,145.795868,157.068146
119,145.655548,158.029343
120,146.750229,156.927246
121,146.58934,157.579865
122,146.889542,158.175476
123,146.432938,158.189087
124,146.547195,159.189041
125,146.064987,160.347015
126,146.035141,159.803452
127,146.658966,158.91748
128,146.307983,158.374924
129,145.355423,158.578125
130,147.21965,158.666794
131,146.405014,157.75618
132,146.441757,157.978683
133,147.527466,157.822449
134,146.629883,158.860275
135,147.070557,159.623062
136,145.853806,159.53949
137,146.316483,159.710297
138,146.616089,159.865952
139,146.299515,159.947281
140,146.882446,159.827682
141,146.936707,160.657028
142,146.636154,160.743042
143,145.895813,159.536621
144,145.672165,158.739578
145,145.370728,159.482468
146,145.604263,160.064102
147,145.625656,159.649597
148,146.517868,160.321381
149,145.917969,160.29567
150,146.631577,160.666626
151,145.987198,162.62529
0,101.378563,181.264526
1,100.481285,181.117935
2,100.95121,180.544968
3,100.07814,180.855164
4,100.011185,180.602768
5,100.834206,180.549484
6,100.822937,179.802063
7,100.450333,179.673813
8,101.622902,179.608994
9,102.111221,179.966995
10,102.535461,178.045013
11,102.465637,179.556458
12,102.113876,178.752182
13,102.473297,178.585709
14,102.427994,178.447067
15,100.943542,179.775986
16,101.717216,177.414963
17,102.177162,178.784103
18,101.938873,177.957748
19,101.708153,177.970795
20,102.579941,178.709167
21,102.683525,179.282547
22,101.403816,178.804199
23,100.55368,178.428986
24,101.607033,178.799164
25,102.170334,178.373749
26,101.136223,178.636658
27,100.459236,179.323486
28,100.728172,179.119431
29,101.096527,179.515793
30,101.300926,179.734482
31,101.028465,178.622116
32,100.889153,178.290176
33,101.638191,178.584839
34,100.514008,178.771103
35,101.202919,178.159195
36,101.957558,178.371231
37,101.385925,178.457214
38,100.707359,179.078537
39,101.57975,179.759567
40,101.601563,178.351578
41,102.51062,180.350052
42,101.973892,180.701782
0,95.50103,180.473999
1,95.027588,181.066681
2,96.179649,180.484222
3,97.646217,186.426926
4,95.028145,179.835724
5,95.666389,179.713501
6,95.964111,180.568497
7,95.628639,180.233398
8,96.135384,179.952591
9,96.279633,180.437531
10,96.518318,179.018494
11,95.824135,180.057053
12,95.121719,179.501938
13,95.086143,178.424347
14,95.041267,178.706787
15,95.062027,178.550491
16,94.716499,178.512009
17,94.00367,179.13652
18,94.009026,179.759369
19,94.656097,179.330566
20,95.337959,179.794846
21,95.273544,179.811905
22,95.041084,179.802475
23,95.833466,180.318512
24,96.168175,179.199402
25,96.742973,179.639954
26,96.00367,179.198792
27,95.037216,179.28035
28,95.383728,180.327255
29,96.790207,182.200043
0,93.718941,178.248062
1,94.135963,177.688171
2,92.417183,178.741302
3,93.930298,179.194595
4,94.386787,178.867325
5,94.45829,178.555466
6,95.105659,179.29068
7,94.409187,179.520264
8,94.490021,179.581985
9,94.867203,179.998398
10,95.107559,179.785278
11,94.200645,180.052933
12,94.353622,180.072159
13,94.717476,179.566818
14,94.917397,180.679611
15,94.75766,179.906998
16,94.230492,180.565262
17,93.706696,180.321304
18,93.898506,180.461884
0,94.468086,180.725891
1,95.206573,180.003876
2,95.016052,179.639221
3,94.555885,178.729126
4,93.350052,180.11557
5,94.656021,179.729446
6,94.538948,180.816864
7,93.616768,180.406784
8,94.240654,181.441986
9,95.296036,181.659225
10,95.133347,183.148026
11,95.060471,181.579315
12,94.914345,181.271774
13,95.114784,180.280151
14,95.76519,180.231827
15,96.935699,181.183304
16,95.051498,180.727203
17,95.360237,180.281876
18,95.014526,180.131012
19,94.037262,179.361084
20,93.819336,180.034866
21,93.752991,179.62117
22,94.420471,180.740479
23,94.141136,179.748444
24,93.911438,180.092667
25,93.969406,179.315765
26,93.681595,179.312424
27,94.081474,179.854492
28,94.442841,179.408691
29,94.174843,179.902084
30,93.260254,179.513672
31,93.573517,178.781967
0,110.448387,133.99411
1,111.354736,133.741562
2,111.201256,133.527374
3,111.833534,133.472702
4,111.831573,133.281158
5,112.820122,133.33493
6,111.879654,132.504456
7,111.451645,133.717453
8,109.937851,132.991119
9,110.036957,132.981445
10,110.611061,132.600159
0,118.244102,158.009811
1,118.798508,158.416534
2,118.378654,158.530899
3,117.797737,159.529572
4,117.609169,160.21933
5,117.925911,158.65918
6,117.208076,157.953461
7,117.565628,158.305099
8,117.298134,157.966553
9,117.996834,159.026382
10,119.196983,158.499329
11,119.966141,158.085175
12,120.168037,158.812347
13,119.141823,158.754135
14,115.284355,162.373825
15,112.898186,161.155411
16,112.440697,161.49913
17,113.381927,161.079941
18,114.202568,159.383881
19,114.242744,160.342026
20,114.8638,160.797318
21,114.988625,161.988281
22,114.755997,163.481628
23,115.463577,163.476593
24,115.004143,164.063049
25,114.564392,164.992554
26,114.681801,164.719009
27,114.921722,165.577118
28,116.90287,165.565414
0,138.479187,144.615555
1,136.820206,143.366135
2,136.448502,144.12674
3,136.749939,144.731262
4,136.393982,144.115921
5,135.797165,145.684784
6,134.153366,144.181305
7,134.016525,144.176331
8,134.687347,145.625427
9,134.900879,144.737228
10,134.68782,144.155716
11,134.651947,144.037369
0,142.987579,120.323112
1,144.463654,123.110222
2,144.492828,123.080109
3,142.152237,122.375137
4,144.890839,122.558861
5,144.392685,122.74675
6,144.477722,122.047478
7,144.713745,123.106583
8,144.740585,122.834419
9,144.885315,122.674477
10,145.632431,122.612709
0,53.957146,183.118744
1,54.666313,181.649948
2,54.837296,180.871735
3,55.387112,178.448578
4,58.521111,177.130173
5,61.028854,177.262817
6,60.715576,177.343338
7,60.937546,177.571762
